"id";"cpu_percent";"ram_percent";"disk_percent";"download";"upload";"temp_celsius";"swap_percent";"tasks";"clock";"dataHora"
1759;"28.9";"52.4";"80.9";"0.8";"0.2";"47.8";"60.3";"229.6";"3904.0";"2020-10-16 17:27:16"
1760;"23.4";"52.4";"80.9";"1.6";"1.4";"47.2";"60.3";"230.0";"3909.0";"2020-10-16 17:27:21"
1761;"13.8";"52.5";"80.9";"1.0";"0.0";"44.6";"60.3";"228.2";"3914.0";"2020-10-16 17:27:26"
1762;"19.8";"52.2";"80.9";"1.8";"1.0";"44.8";"60.2";"226.4";"3919.0";"2020-10-16 17:27:31"
1763;"8.0";"52.3";"80.9";"0.4";"0.2";"47.0";"60.2";"226.0";"3924.0";"2020-10-16 17:27:36"
1764;"8.4";"52.3";"80.9";"0.8";"0.2";"42.4";"60.2";"226.0";"3914.0";"2020-10-16 17:27:41"
1765;"7.5";"52.3";"80.9";"0.6";"0.2";"41.0";"60.2";"226.0";"3914.0";"2020-10-16 17:27:47"
1766;"8.4";"52.4";"80.9";"2.2";"2.0";"41.6";"60.2";"225.4";"3914.0";"2020-10-16 17:27:52"
1767;"13.0";"52.3";"80.9";"0.6";"0.0";"43.4";"60.1";"224.2";"3914.0";"2020-10-16 17:27:57"
1768;"20.1";"52.4";"80.9";"0.8";"0.2";"46.2";"60.2";"227.8";"3904.0";"2020-10-16 17:28:02"
1769;"9.0";"52.5";"80.9";"1.8";"1.0";"41.8";"60.2";"228.0";"3909.0";"2020-10-16 17:28:07"
1770;"7.9";"52.4";"80.9";"1.6";"0.4";"41.4";"60.1";"228.0";"3909.0";"2020-10-16 17:28:12"
1771;"26.3";"52.5";"80.9";"1.0";"0.0";"44.0";"60.1";"228.0";"3904.0";"2020-10-16 17:28:17"
1772;"29.4";"52.4";"80.9";"1.8";"0.8";"45.6";"60.1";"227.6";"3904.0";"2020-10-16 17:28:22"
1773;"10.4";"52.4";"80.9";"1.6";"2.2";"44.6";"60.2";"225.6";"3909.0";"2020-10-16 17:28:28"
1774;"18.7";"52.4";"80.9";"1.4";"1.8";"49.0";"60.1";"225.0";"3904.0";"2020-10-16 17:28:33"
1775;"40.1";"52.6";"80.9";"410.6";"3.6";"45.4";"60.3";"225.0";"3909.0";"2020-10-16 17:28:38"
1776;"26.1";"52.4";"80.9";"3.6";"2.4";"46.6";"60.2";"225.0";"3904.0";"2020-10-16 17:28:43"
1777;"11.5";"52.5";"80.9";"1.0";"0.0";"43.0";"60.1";"225.0";"3909.0";"2020-10-16 17:28:48"
1778;"7.0";"52.4";"80.9";"117.4";"1.6";"43.4";"60.0";"224.2";"3904.0";"2020-10-16 17:28:53"
1779;"19.3";"52.4";"80.9";"4.6";"2.0";"44.8";"60.0";"225.4";"3909.0";"2020-10-16 17:28:58"
1780;"11.5";"52.5";"80.9";"0.4";"0.4";"43.0";"60.1";"228.0";"3904.0";"2020-10-16 17:29:03"
1781;"18.6";"52.5";"80.9";"2.0";"0.6";"43.8";"60.3";"228.0";"3904.0";"2020-10-16 17:29:09"
1782;"25.2";"52.6";"80.9";"0.2";"0.0";"45.6";"60.3";"228.0";"3748.8";"2020-10-16 17:29:14"
1783;"18.4";"52.6";"80.9";"1.4";"1.6";"44.8";"60.3";"228.0";"3904.0";"2020-10-16 17:29:19"
1784;"26.4";"52.5";"80.9";"0.4";"0.0";"44.0";"60.4";"227.2";"3914.0";"2020-10-16 17:29:24"
1785;"14.3";"52.5";"80.9";"1.0";"0.2";"43.6";"60.4";"224.8";"3904.0";"2020-10-16 17:29:29"
1786;"10.5";"52.4";"80.9";"0.8";"0.0";"43.2";"60.3";"223.0";"3909.0";"2020-10-16 17:29:34"
1787;"5.4";"52.4";"80.9";"1.4";"0.6";"41.4";"60.2";"223.0";"3909.0";"2020-10-16 17:29:39"
1788;"16.1";"52.4";"80.9";"0.6";"0.0";"44.4";"60.4";"223.0";"3909.0";"2020-10-16 17:29:44"
1789;"13.4";"52.6";"80.9";"0.6";"0.4";"44.8";"60.4";"223.0";"3904.0";"2020-10-16 17:29:50"
1790;"27.7";"52.7";"80.9";"0.8";"0.4";"45.6";"60.4";"221.8";"3904.0";"2020-10-16 17:29:55"
1791;"34.6";"52.8";"80.9";"5.8";"1.8";"49.2";"60.5";"225.0";"3904.0";"2020-10-16 17:30:00"
1792;"33.2";"52.9";"80.9";"123.4";"2.0";"48.2";"60.6";"226.8";"3904.0";"2020-10-16 17:30:05"
1793;"17.5";"52.6";"80.9";"3.2";"0.6";"45.2";"60.3";"227.6";"3904.0";"2020-10-16 17:30:10"
1794;"22.4";"52.6";"80.9";"2.2";"1.2";"48.8";"60.4";"227.0";"3919.0";"2020-10-16 17:30:15"
1795;"6.0";"52.7";"80.9";"1.0";"0.4";"41.4";"60.4";"227.0";"3914.0";"2020-10-16 17:30:20"
1796;"34.5";"53.4";"80.9";"0.8";"0.2";"49.0";"61.1";"225.4";"3904.0";"2020-10-16 17:30:25"
1797;"20.3";"52.9";"80.9";"4.0";"1.6";"44.6";"60.7";"224.0";"3904.0";"2020-10-16 17:30:31"
1798;"18.8";"52.7";"80.9";"1.0";"0.2";"43.6";"60.5";"224.0";"3909.0";"2020-10-16 17:30:36"
1799;"13.2";"52.6";"80.9";"0.8";"0.2";"42.2";"60.5";"224.0";"3914.0";"2020-10-16 17:30:41"
1800;"13.3";"52.6";"80.9";"4.8";"3.2";"41.6";"60.5";"224.0";"3914.0";"2020-10-16 17:30:46"
1801;"5.8";"52.7";"80.9";"1.6";"0.6";"40.8";"60.5";"224.0";"3914.0";"2020-10-16 17:30:51"
1802;"6.5";"52.7";"80.9";"3.0";"1.6";"41.4";"60.5";"222.6";"3904.0";"2020-10-16 17:30:56"
1803;"15.4";"52.9";"80.9";"2.2";"1.4";"46.0";"60.8";"227.8";"3919.0";"2020-10-16 17:31:01"
1804;"5.1";"52.9";"80.9";"1.0";"0.8";"41.2";"60.8";"228.0";"3914.0";"2020-10-16 17:31:06"
1805;"19.7";"52.8";"80.9";"0.4";"0.0";"43.2";"60.8";"228.0";"3904.0";"2020-10-16 17:31:12"
1806;"15.2";"52.8";"80.9";"426.0";"3.6";"43.2";"60.6";"226.2";"3904.0";"2020-10-16 17:31:17"
1807;"23.4";"52.6";"80.9";"0.6";"0.2";"49.6";"60.4";"226.8";"3904.0";"2020-10-16 17:31:22"
1808;"17.1";"52.7";"80.9";"1.6";"0.6";"43.0";"60.4";"223.6";"3904.0";"2020-10-16 17:31:27"
1809;"24.7";"52.5";"80.9";"0.8";"0.2";"44.0";"60.3";"223.0";"3909.0";"2020-10-16 17:31:32"
1810;"13.1";"52.5";"80.9";"0.8";"0.0";"42.8";"60.2";"223.0";"3904.0";"2020-10-16 17:31:37"
1811;"11.6";"52.4";"80.9";"0.8";"0.8";"44.2";"60.0";"223.0";"3914.0";"2020-10-16 17:31:42"
1812;"8.1";"52.4";"80.9";"1.6";"0.4";"41.8";"60.0";"223.0";"3904.0";"2020-10-16 17:31:48"
1813;"7.8";"52.3";"80.9";"121.2";"1.2";"42.4";"60.0";"222.6";"3753.8";"2020-10-16 17:31:53"
1814;"20.3";"52.3";"80.9";"2.2";"0.0";"44.6";"59.9";"223.0";"3919.0";"2020-10-16 17:31:58"
1815;"16.8";"52.4";"80.9";"1.0";"0.4";"44.2";"60.1";"226.4";"3904.0";"2020-10-16 17:32:03"
1816;"12.4";"52.4";"80.9";"0.6";"0.0";"42.0";"60.1";"227.0";"3909.0";"2020-10-16 17:32:08"
1817;"15.2";"52.4";"80.9";"411.6";"3.6";"42.2";"60.1";"227.0";"3904.0";"2020-10-16 17:32:13"
1818;"11.8";"52.4";"80.9";"0.6";"0.0";"43.4";"60.2";"227.0";"3904.0";"2020-10-16 17:32:18"
1819;"12.6";"52.4";"80.9";"103.6";"1.2";"42.2";"60.2";"226.2";"3909.0";"2020-10-16 17:32:23"
1820;"27.7";"52.5";"80.9";"0.6";"0.4";"43.2";"60.2";"224.8";"3909.0";"2020-10-16 17:32:29"
1821;"32.9";"52.5";"80.9";"1.0";"1.6";"46.4";"60.3";"224.0";"3909.0";"2020-10-16 17:32:34"
1822;"18.9";"52.6";"80.9";"0.6";"0.2";"42.8";"60.3";"224.2";"3909.0";"2020-10-16 17:32:39"
1823;"22.1";"52.7";"80.9";"1.6";"0.6";"44.8";"60.3";"224.0";"3909.0";"2020-10-16 17:32:44"
1824;"23.1";"52.7";"80.9";"1.6";"0.4";"46.2";"60.3";"224.0";"3904.0";"2020-10-16 17:32:49"
1825;"34.3";"52.7";"80.9";"0.6";"0.0";"46.8";"60.3";"222.8";"3904.0";"2020-10-16 17:32:54"
1826;"25.5";"52.7";"80.9";"2.6";"1.8";"50.2";"60.5";"224.8";"3909.0";"2020-10-16 17:32:59"
1827;"24.3";"52.8";"80.9";"119.8";"1.8";"46.4";"60.6";"226.0";"3904.0";"2020-10-16 17:33:04"
1828;"18.3";"52.8";"80.9";"1.6";"0.8";"44.0";"60.5";"226.4";"3914.0";"2020-10-16 17:33:10"
1829;"15.2";"52.5";"80.9";"1.4";"0.6";"45.2";"60.3";"227.0";"3904.0";"2020-10-16 17:33:15"
1830;"14.6";"52.5";"80.9";"422.4";"3.8";"43.4";"60.4";"227.0";"3904.0";"2020-10-16 17:33:20"
1831;"16.1";"52.4";"80.9";"0.8";"0.0";"43.8";"60.3";"225.4";"3909.0";"2020-10-16 17:33:25"
1832;"13.5";"52.4";"80.9";"0.8";"0.0";"43.4";"60.2";"224.2";"3914.0";"2020-10-16 17:33:30"
1833;"25.3";"52.4";"80.9";"0.4";"0.0";"46.4";"60.3";"224.8";"3904.0";"2020-10-16 17:33:35"
1834;"16.8";"52.4";"80.9";"0.6";"0.4";"44.2";"60.4";"224.4";"3904.0";"2020-10-16 17:33:40"
1835;"27.3";"52.6";"80.9";"0.6";"0.2";"45.8";"60.5";"224.4";"3904.0";"2020-10-16 17:33:45"
1836;"29.7";"52.6";"80.9";"122.8";"2.0";"46.6";"60.4";"224.8";"3914.0";"2020-10-16 17:33:51"
1837;"28.7";"52.5";"80.9";"1.6";"0.6";"48.0";"60.3";"221.4";"3914.0";"2020-10-16 17:33:56"
1838;"47.2";"52.7";"80.9";"2.8";"1.6";"51.4";"60.6";"227.2";"3904.0";"2020-10-16 17:34:01"
1839;"24.4";"52.8";"80.9";"0.8";"0.6";"47.0";"60.7";"228.0";"3904.0";"2020-10-16 17:34:06"
1840;"22.9";"52.9";"80.9";"2.6";"1.0";"45.4";"60.7";"228.0";"3904.0";"2020-10-16 17:34:11"
1841;"25.2";"53.1";"80.9";"0.6";"0.0";"49.0";"60.7";"228.0";"3904.0";"2020-10-16 17:34:16"
1842;"29.0";"52.9";"80.9";"1.4";"1.4";"45.8";"60.7";"228.0";"3904.0";"2020-10-16 17:34:21"
1843;"28.3";"52.9";"80.9";"2.4";"1.2";"47.6";"60.7";"225.8";"3909.0";"2020-10-16 17:34:27"
1844;"17.9";"52.9";"80.9";"1.0";"0.4";"45.4";"60.8";"225.0";"3904.0";"2020-10-16 17:34:32"
1845;"12.0";"53.0";"80.9";"0.4";"0.2";"44.8";"60.8";"225.0";"3909.0";"2020-10-16 17:34:37"
1846;"5.2";"53.0";"80.9";"1.8";"0.6";"43.0";"60.9";"225.0";"3904.0";"2020-10-16 17:34:42"
1847;"8.7";"53.0";"80.9";"1.8";"1.2";"43.2";"60.9";"225.0";"3904.0";"2020-10-16 17:34:47"
1848;"7.8";"52.7";"80.9";"0.6";"0.2";"42.2";"60.6";"225.0";"3904.0";"2020-10-16 17:34:52"
1849;"18.4";"52.6";"80.9";"0.8";"0.4";"46.2";"60.6";"224.6";"3924.0";"2020-10-16 17:34:57"
1850;"25.6";"52.9";"80.9";"4.6";"1.4";"46.0";"60.7";"227.8";"3909.0";"2020-10-16 17:35:02"
1851;"21.9";"53.0";"80.9";"4.6";"1.6";"46.0";"60.7";"227.2";"3904.0";"2020-10-16 17:35:08"
1852;"15.1";"53.0";"80.9";"0.8";"0.2";"46.2";"60.8";"227.0";"3909.0";"2020-10-16 17:35:13"
1853;"12.6";"53.0";"80.9";"0.4";"0.0";"42.2";"60.8";"227.0";"3904.0";"2020-10-16 17:35:18"
1854;"12.0";"52.9";"80.9";"2.4";"1.0";"42.2";"60.7";"226.6";"3909.0";"2020-10-16 17:35:23"
1855;"29.5";"52.9";"80.9";"509.8";"4.6";"49.0";"60.6";"224.4";"3904.0";"2020-10-16 17:35:28"
1856;"22.2";"52.8";"80.9";"1.0";"0.2";"46.2";"60.6";"222.0";"3914.0";"2020-10-16 17:35:33"
1857;"16.8";"52.9";"80.9";"1.4";"0.6";"44.4";"60.6";"222.0";"3904.0";"2020-10-16 17:35:38"
1858;"20.6";"52.9";"80.9";"0.6";"0.2";"45.4";"60.6";"222.0";"3904.0";"2020-10-16 17:35:43"
1859;"23.9";"52.8";"80.9";"2.0";"0.6";"47.2";"60.5";"222.0";"3904.0";"2020-10-16 17:35:49"
1860;"22.6";"52.8";"80.9";"2.0";"0.6";"46.2";"60.5";"221.2";"3904.0";"2020-10-16 17:35:54"
1861;"42.4";"53.0";"80.9";"3.6";"2.0";"53.0";"60.7";"224.0";"3904.0";"2020-10-16 17:35:59"
1862;"20.1";"53.1";"80.9";"1.4";"0.6";"48.8";"61.0";"227.0";"3904.0";"2020-10-16 17:36:04"
1863;"10.0";"53.1";"80.9";"1.6";"1.0";"44.8";"61.0";"227.0";"3904.0";"2020-10-16 17:36:09"
1864;"11.4";"53.1";"80.9";"0.2";"0.0";"47.4";"61.0";"226.4";"3914.0";"2020-10-16 17:36:14"
1865;"15.9";"52.9";"80.9";"1.4";"0.4";"43.6";"60.8";"225.0";"3909.0";"2020-10-16 17:36:19"
1866;"39.0";"52.9";"80.9";"94.8";"1.8";"48.0";"60.8";"224.2";"3904.0";"2020-10-16 17:36:25"
1867;"30.1";"52.6";"80.9";"0.6";"0.4";"47.6";"60.4";"222.2";"3909.0";"2020-10-16 17:36:30"
1868;"13.6";"52.7";"80.9";"0.4";"0.0";"44.6";"60.4";"222.0";"3909.0";"2020-10-16 17:36:35"
1869;"14.3";"52.7";"80.9";"1.0";"0.4";"44.2";"60.6";"222.0";"3904.0";"2020-10-16 17:36:40"
1870;"7.2";"52.7";"80.9";"2.6";"1.0";"44.4";"60.6";"222.0";"3914.0";"2020-10-16 17:36:45"
1871;"14.8";"52.7";"80.9";"0.6";"0.2";"46.8";"60.6";"222.0";"3909.0";"2020-10-16 17:36:50"
1872;"5.9";"52.7";"80.9";"0.2";"0.0";"42.2";"60.7";"220.4";"3919.0";"2020-10-16 17:36:55"
1873;"15.9";"52.8";"80.9";"1.8";"1.4";"45.8";"60.8";"224.6";"3904.0";"2020-10-16 17:37:00"
1874;"18.1";"52.8";"80.9";"1.4";"0.8";"46.6";"60.8";"225.0";"3909.0";"2020-10-16 17:37:06"
1875;"11.7";"52.8";"80.9";"0.4";"0.0";"43.8";"60.8";"225.0";"3904.0";"2020-10-16 17:37:11"
1876;"8.1";"52.9";"80.9";"0.8";"0.0";"41.8";"60.9";"225.0";"3914.0";"2020-10-16 17:37:16"
1877;"9.9";"52.9";"80.9";"2.4";"1.2";"42.6";"60.9";"225.0";"3904.0";"2020-10-16 17:37:21"
1878;"13.2";"53.0";"80.9";"0.6";"0.0";"43.2";"61.0";"222.8";"3904.0";"2020-10-16 17:37:26"
1879;"21.8";"53.3";"80.9";"0.8";"0.2";"46.4";"60.9";"222.0";"3904.0";"2020-10-16 17:37:31"
1880;"26.5";"53.2";"80.9";"1.8";"0.8";"48.6";"60.9";"222.0";"3904.0";"2020-10-16 17:37:36"
1881;"16.5";"53.1";"80.9";"1.8";"0.6";"44.4";"61.0";"222.0";"3909.0";"2020-10-16 17:37:41"
1882;"31.5";"53.0";"80.9";"1.0";"0.2";"48.4";"60.8";"222.0";"3904.0";"2020-10-16 17:37:47"
1883;"27.9";"52.6";"80.9";"0.6";"0.0";"45.0";"60.4";"222.0";"3909.0";"2020-10-16 17:37:52"
1884;"27.7";"52.6";"80.9";"1.6";"0.6";"47.4";"60.6";"223.4";"3904.0";"2020-10-16 17:37:57"
1885;"20.9";"52.4";"80.9";"0.6";"0.0";"48.6";"60.8";"226.8";"3904.0";"2020-10-16 17:38:02"
1886;"23.9";"51.9";"80.9";"0.8";"0.0";"44.4";"60.7";"227.0";"3904.0";"2020-10-16 17:38:07"
1887;"35.8";"52.1";"80.9";"406.6";"5.6";"49.4";"60.7";"227.0";"3904.0";"2020-10-16 17:38:12"
1888;"26.9";"52.2";"80.9";"0.6";"0.0";"47.6";"60.8";"227.0";"3904.0";"2020-10-16 17:38:17"
1889;"16.6";"52.1";"80.9";"0.4";"0.2";"45.6";"60.7";"226.6";"3919.0";"2020-10-16 17:38:23"
1890;"15.9";"52.0";"80.9";"1.0";"0.6";"45.8";"60.7";"224.6";"3909.0";"2020-10-16 17:38:28"
1891;"32.4";"52.2";"80.9";"125.0";"2.2";"47.0";"60.9";"224.0";"3748.8";"2020-10-16 17:38:33"
1892;"39.5";"52.2";"80.9";"0.6";"1.8";"47.6";"60.9";"224.0";"3753.8";"2020-10-16 17:38:38"
1893;"31.0";"52.1";"80.9";"0.8";"0.8";"46.2";"60.9";"224.0";"3904.0";"2020-10-16 17:38:43"
1894;"15.0";"52.1";"80.9";"1.6";"0.8";"46.2";"61.0";"224.0";"3904.0";"2020-10-16 17:38:48"
1895;"19.7";"52.2";"80.9";"0.4";"0.2";"47.0";"60.7";"223.2";"3904.0";"2020-10-16 17:38:53"
1896;"30.8";"52.0";"80.9";"3.6";"1.2";"49.2";"60.5";"224.4";"3919.0";"2020-10-16 17:38:59"
1897;"23.3";"52.3";"80.9";"2.8";"1.6";"49.0";"60.8";"227.0";"3914.0";"2020-10-16 17:39:04"
1898;"18.5";"52.3";"80.9";"0.6";"0.4";"48.0";"60.8";"227.0";"3909.0";"2020-10-16 17:39:09"
1899;"26.8";"52.3";"80.9";"124.6";"3.0";"46.2";"60.8";"227.0";"3904.0";"2020-10-16 17:39:14"
1900;"19.5";"52.3";"80.9";"3.0";"2.4";"47.6";"60.9";"227.0";"3904.0";"2020-10-16 17:39:19"
1901;"29.2";"52.3";"80.9";"0.4";"0.0";"49.8";"61.0";"225.8";"3909.0";"2020-10-16 17:39:24"
1902;"27.1";"52.3";"80.9";"1.0";"0.4";"48.4";"60.8";"223.8";"3904.0";"2020-10-16 17:39:29"
1903;"28.3";"52.0";"80.9";"389.2";"4.2";"51.4";"60.7";"222.0";"3904.0";"2020-10-16 17:39:35"
1904;"17.8";"52.1";"80.9";"0.6";"0.4";"50.8";"60.9";"222.0";"3904.0";"2020-10-16 17:39:40"
1905;"22.4";"52.4";"80.9";"0.8";"0.0";"46.0";"61.1";"222.0";"3904.0";"2020-10-16 17:39:45"
1906;"20.9";"52.3";"80.9";"0.8";"0.6";"47.6";"60.9";"222.0";"3914.0";"2020-10-16 17:39:50"
1907;"31.4";"52.2";"80.9";"2.4";"0.8";"48.0";"60.9";"220.8";"3909.0";"2020-10-16 17:39:55"
1908;"29.6";"52.3";"80.9";"3.6";"0.8";"49.8";"61.0";"224.2";"3904.0";"2020-10-16 17:40:00"
1909;"17.4";"52.3";"80.9";"1.4";"0.6";"46.6";"61.0";"225.0";"3904.0";"2020-10-16 17:40:05"
1910;"28.2";"52.5";"80.9";"4.0";"1.2";"49.8";"61.0";"225.0";"3904.0";"2020-10-16 17:40:10"
1911;"23.8";"52.5";"80.9";"125.2";"1.8";"47.2";"61.1";"225.0";"3904.0";"2020-10-16 17:40:16"
1912;"13.6";"52.4";"80.9";"1.0";"0.2";"47.0";"61.1";"225.0";"3904.0";"2020-10-16 17:40:21"
1913;"21.2";"52.4";"80.9";"1.6";"0.8";"46.8";"61.1";"222.4";"3904.0";"2020-10-16 17:40:26"
1914;"27.7";"52.5";"80.9";"1.4";"0.4";"49.8";"61.4";"222.0";"3904.0";"2020-10-16 17:40:31"
1915;"22.6";"52.2";"80.9";"1.4";"0.4";"52.2";"61.1";"222.0";"3904.0";"2020-10-16 17:40:36"
1916;"25.3";"52.3";"80.9";"1.4";"0.8";"53.8";"61.2";"222.0";"3904.0";"2020-10-16 17:40:41"
1917;"15.7";"52.4";"80.9";"0.8";"0.2";"46.0";"61.2";"222.0";"3904.0";"2020-10-16 17:40:46"
1918;"17.3";"52.3";"80.9";"1.6";"0.8";"47.8";"61.1";"221.6";"3909.0";"2020-10-16 17:40:52"
1919;"33.3";"52.3";"80.9";"2.4";"1.4";"47.6";"61.2";"221.6";"3909.0";"2020-10-16 17:40:57"
1920;"44.3";"52.6";"80.9";"0.4";"0.6";"50.6";"61.6";"225.8";"3904.0";"2020-10-16 17:41:03"
1921;"19.3";"52.4";"80.9";"1.0";"0.2";"48.2";"61.3";"226.0";"3904.0";"2020-10-16 17:41:08"
1922;"38.1";"52.4";"80.9";"2.2";"1.4";"47.8";"61.2";"225.8";"3909.0";"2020-10-16 17:41:13"
1923;"23.9";"52.2";"80.9";"1.0";"0.0";"46.2";"60.9";"224.0";"3909.0";"2020-10-16 17:41:18"
1924;"20.5";"52.2";"80.9";"543.8";"5.0";"47.2";"61.1";"223.6";"3904.0";"2020-10-16 17:41:23"
1925;"12.2";"52.3";"80.9";"2.0";"0.8";"45.0";"61.1";"221.4";"3758.8";"2020-10-16 17:41:28"
1926;"18.6";"52.2";"80.9";"0.8";"0.2";"46.8";"61.0";"221.0";"3904.0";"2020-10-16 17:41:33"
1927;"17.0";"52.3";"80.9";"0.6";"0.4";"51.2";"61.2";"221.0";"3904.0";"2020-10-16 17:41:39"
1928;"26.4";"52.5";"80.9";"1.0";"0.2";"48.6";"61.2";"221.0";"3904.0";"2020-10-16 17:41:44"
1929;"11.2";"52.5";"80.9";"0.6";"0.2";"46.0";"60.9";"221.0";"3909.0";"2020-10-16 17:41:49"
1930;"18.9";"52.4";"80.9";"2.8";"1.2";"45.6";"61.0";"220.2";"3909.0";"2020-10-16 17:41:54"
1931;"31.0";"52.4";"80.9";"0.6";"0.2";"50.6";"61.0";"221.8";"3909.0";"2020-10-16 17:41:59"
1932;"22.8";"52.5";"80.9";"124.0";"1.6";"47.8";"61.0";"224.0";"3909.0";"2020-10-16 17:42:04"
1933;"19.8";"52.4";"80.9";"1.6";"0.4";"47.8";"61.1";"224.0";"3904.0";"2020-10-16 17:42:09"
1934;"22.5";"52.6";"80.9";"425.0";"3.4";"48.6";"61.2";"224.0";"3904.0";"2020-10-16 17:42:14"
1935;"17.5";"52.6";"80.9";"1.0";"0.6";"46.4";"61.1";"224.0";"3904.0";"2020-10-16 17:42:20"
1936;"27.4";"52.6";"80.9";"2.0";"1.0";"49.0";"61.2";"222.8";"3904.0";"2020-10-16 17:42:25"
1937;"15.3";"52.5";"80.9";"0.6";"0.4";"47.6";"61.3";"221.2";"3909.0";"2020-10-16 17:42:30"
1938;"13.2";"52.5";"80.9";"0.6";"0.0";"46.0";"61.3";"221.0";"3904.0";"2020-10-16 17:42:35"
1939;"23.1";"52.6";"80.9";"1.6";"1.0";"46.8";"61.3";"221.0";"3904.0";"2020-10-16 17:42:40"
1940;"17.6";"52.7";"80.9";"1.2";"0.4";"47.6";"61.1";"221.0";"3914.0";"2020-10-16 17:42:45"
1941;"20.7";"52.8";"80.9";"0.8";"0.2";"46.8";"61.3";"221.0";"3914.0";"2020-10-16 17:42:50"
1942;"26.6";"52.8";"80.9";"0.6";"0.2";"46.8";"61.4";"219.4";"3909.0";"2020-10-16 17:42:56"
1943;"33.2";"53.0";"80.9";"15.8";"3.8";"52.4";"61.7";"224.6";"3914.0";"2020-10-16 17:43:01"
1944;"22.7";"52.9";"80.9";"0.6";"0.2";"48.8";"61.5";"225.0";"3909.0";"2020-10-16 17:43:06"
1945;"15.0";"52.9";"80.9";"0.8";"0.2";"45.4";"61.4";"225.0";"3914.0";"2020-10-16 17:43:11"
1946;"11.8";"52.4";"80.9";"122.8";"2.2";"45.6";"61.0";"225.0";"3904.0";"2020-10-16 17:43:16"
1947;"16.3";"52.4";"80.9";"0.6";"0.0";"47.2";"61.0";"225.0";"3909.0";"2020-10-16 17:43:21"
1948;"31.4";"52.3";"80.9";"172.2";"1.6";"49.8";"61.0";"223.0";"3904.0";"2020-10-16 17:43:27"
1949;"16.5";"52.4";"80.9";"0.8";"0.0";"44.6";"60.9";"223.0";"3904.0";"2020-10-16 17:43:32"
1950;"6.4";"52.4";"80.9";"0.4";"0.0";"44.4";"60.8";"223.0";"3909.0";"2020-10-16 17:43:37"
1951;"5.7";"52.4";"80.9";"1.2";"0.6";"44.2";"60.8";"223.0";"3919.0";"2020-10-16 17:43:42"
1952;"15.6";"52.4";"80.9";"103.8";"2.8";"47.0";"61.0";"223.0";"3909.0";"2020-10-16 17:43:47"
1953;"12.5";"52.4";"80.9";"0.6";"0.0";"45.0";"61.0";"222.6";"3909.0";"2020-10-16 17:43:52"
1954;"17.8";"52.3";"80.9";"0.8";"0.2";"47.6";"60.9";"222.2";"3904.0";"2020-10-16 17:43:57"
1955;"22.5";"52.4";"80.9";"0.2";"0.0";"47.4";"61.0";"224.8";"3904.0";"2020-10-16 17:44:02"
1956;"23.9";"52.5";"80.9";"0.6";"0.0";"47.6";"61.2";"227.0";"3904.0";"2020-10-16 17:44:08"
1957;"11.5";"52.5";"80.9";"0.6";"0.2";"45.6";"61.2";"227.0";"3909.0";"2020-10-16 17:44:13"
1958;"29.2";"52.7";"80.9";"1.2";"1.2";"49.4";"61.4";"227.0";"3904.0";"2020-10-16 17:44:18"
1959;"16.5";"52.9";"80.9";"1.4";"0.8";"45.8";"61.4";"226.6";"3904.0";"2020-10-16 17:44:23"
1960;"24.1";"52.7";"80.9";"0.8";"0.2";"45.4";"61.4";"224.6";"3904.0";"2020-10-16 17:44:28"
1961;"29.5";"52.7";"80.9";"1.8";"1.2";"49.4";"61.2";"224.6";"3909.0";"2020-10-16 17:44:33"
1962;"19.5";"52.7";"80.9";"408.0";"3.8";"45.0";"61.1";"224.0";"3914.0";"2020-10-16 17:44:38"
1963;"8.7";"52.7";"80.9";"119.4";"2.0";"45.2";"61.2";"224.0";"3919.0";"2020-10-16 17:44:44"
1964;"10.8";"52.7";"80.9";"0.6";"0.0";"44.6";"61.1";"224.0";"3904.0";"2020-10-16 17:44:49"
1965;"12.6";"52.7";"80.9";"0.8";"0.0";"44.2";"61.1";"223.2";"3919.0";"2020-10-16 17:44:54"
1966;"24.8";"52.7";"80.9";"3.0";"0.6";"49.6";"61.2";"225.0";"3904.0";"2020-10-16 17:44:59"
1967;"10.6";"52.7";"80.9";"0.6";"0.2";"44.0";"61.2";"227.0";"3914.0";"2020-10-16 17:45:04"
1968;"13.9";"52.7";"80.9";"3.4";"0.8";"44.8";"61.2";"227.0";"3909.0";"2020-10-16 17:45:09"
1969;"23.4";"52.7";"80.9";"1.0";"0.0";"45.4";"61.4";"227.0";"3909.0";"2020-10-16 17:45:14"
1970;"14.9";"52.8";"80.9";"1.8";"0.8";"45.6";"61.4";"227.0";"3909.0";"2020-10-16 17:45:19"
1971;"8.1";"52.8";"80.9";"0.8";"0.0";"44.0";"61.4";"225.8";"3914.0";"2020-10-16 17:45:25"
1972;"27.4";"52.8";"80.9";"124.8";"3.4";"45.6";"61.3";"223.8";"3914.0";"2020-10-16 17:45:30"
1973;"26.8";"52.7";"80.9";"395.2";"4.4";"50.6";"61.3";"222.0";"3909.0";"2020-10-16 17:45:35"
1974;"24.2";"52.8";"80.9";"0.6";"0.4";"46.4";"61.3";"222.0";"3904.0";"2020-10-16 17:45:40"
1975;"13.0";"53.0";"80.9";"0.8";"0.0";"44.6";"61.4";"222.0";"3904.0";"2020-10-16 17:45:45"
